Source,Target,Weight
9,71,0.9701425001453319
9,72,0.9701425001453319
9,73,0.9701425001453319
9,74,0.6859943405700354
9,75,0.9701425001453319
9,76,0.9701425001453319
9,77,0.9701425001453319
10,11,0.8164965809277261
10,12,1.0
10,13,0.9486832980505138
10,14,1.0
10,15,1.0
10,16,1.0
10,17,1.0
10,18,0.9615239476408232
10,19,0.9615239476408232
10,20,0.9615239476408232
10,21,0.9615239476408232
10,22,0.9615239476408232
10,23,0.7592566023652967
10,24,0.9284766908852592
10,25,0.7881104062391008
10,26,0.9486832980505138
10,27,0.4082482904638631
10,28,0.8048635871819794
10,30,0.894427190999916
10,31,1.0
10,32,0.894427190999916
10,33,1.0
10,34,1.0
10,35,1.0
10,36,1.0
10,37,0.894427190999916
10,38,1.0
10,40,1.0
10,41,0.894427190999916
10,42,1.0
10,43,1.0
10,44,0.894427190999916
10,45,0.5773502691896258
10,46,1.0
10,47,1.0
10,48,0.894427190999916
10,49,0.6047078979069521
10,50,0.6047078979069521
10,51,0.9191450300180579
10,52,0.6047078979069521
10,53,0.6047078979069521
10,54,0.9191450300180579
10,55,0.6047078979069521
10,56,0.9191450300180579
10,57,0.6047078979069521
10,58,0.5038710255240862
10,59,0.5038710255240862
10,60,0.8574929257125442
10,62,1.0
10,63,1.0
10,64,1.0
10,65,1.0
10,66,0.7071067811865476
10,67,1.0
10,68,1.0
10,69,1.0
10,70,1.0
10,71,1.0
10,72,1.0
10,73,1.0
10,74,0.7071067811865476
10,75,1.0
10,76,1.0
10,77,1.0
11,12,0.8164965809277261
11,13,0.7745966692414834
11,14,0.8164965809277261
11,15,0.8164965809277261
11,16,0.8164965809277261
11,17,0.8164965809277261
11,18,0.785081015728862
11,19,0.785081015728862
11,20,0.785081015728862
11,21,0.785081015728862
11,22,0.785081015728862
11,23,0.6199304198780667
11,24,0.7580980435789034
11,25,0.8043618151097337
11,26,0.7745966692414834
11,27,0.6666666666666667
11,28,0.657168367047311
11,30,0.912870929175277
11,31,0.8164965809277261
11,32,0.912870929175277
11,33,0.8164965809277261
11,34,0.8164965809277261
11,35,0.8164965809277261
11,36,0.8164965809277261
11,37,0.912870929175277
11,38,0.8164965809277261
11,39,0.5477225575051662
11,40,0.8164965809277261
11,41,0.912870929175277
11,42,0.8164965809277261
11,43,0.8164965809277261
11,44,0.912870929175277
11,45,0.9428090415820636
11,46,0.8164965809277261
11,47,0.8164965809277261
11,48,0.912870929175277
11,49,0.7406128966515282
11,50,0.7406128966515282
11,51,0.7504787743864565
11,52,0.7406128966515282
11,53,0.7406128966515282
11,54,0.7504787743864565
11,55,0.7406128966515282
11,56,0.7504787743864565
11,57,0.7406128966515282
11,58,0.41140896956896333
11,59,0.41140896956896333
11,60,0.700140042014005
11,61,0.3500700210070025
11,62,0.8164965809277261
11,63,0.8164965809277261
11,64,0.8164965809277261
11,65,0.8164965809277261
11,66,0.5773502691896258
11,67,0.8164965809277261
11,68,0.8164965809277261
11,69,0.8164965809277261
11,70,0.8164965809277261
11,71,0.8164965809277261
11,72,0.8164965809277261
11,73,0.8164965809277261
11,74,0.8660254037844387
11,75,0.8164965809277261
11,76,0.8164965809277261
11,77,0.8164965809277261
11,78,0.4082482904638631
12,13,0.9486832980505138
12,14,1.0
12,15,1.0
12,16,1.0
12,17,1.0
12,18,0.9615239476408232
12,19,0.9615239476408232
12,20,0.9615239476408232
12,21,0.9615239476408232
12,22,0.9615239476408232
12,23,0.7592566023652967
12,24,0.9284766908852592
12,25,0.7881104062391008
12,26,0.9486832980505138
12,27,0.4082482904638631
12,28,0.8048635871819794
12,30,0.894427190999916
12,31,1.0
12,32,0.894427190999916
12,33,1.0
12,34,1.0
12,35,1.0
12,36,1.0
12,37,0.894427190999916
12,38,1.0
12,40,1.0
12,41,0.894427190999916
12,42,1.0
12,43,1.0
12,44,0.894427190999916
12,45,0.5773502691896258
12,46,1.0
12,47,1.0
12,48,0.894427190999916
12,49,0.6047078979069521
12,50,0.6047078979069521
12,51,0.9191450300180579
12,52,0.6047078979069521
12,53,0.6047078979069521
12,54,0.9191450300180579
12,55,0.6047078979069521
12,56,0.9191450300180579
12,57,0.6047078979069521
12,58,0.5038710255240862
12,59,0.5038710255240862
12,60,0.8574929257125442
12,62,1.0
12,63,1.0
12,64,1.0
12,65,1.0
12,66,0.7071067811865476
12,67,1.0
12,68,1.0
12,69,1.0
12,70,1.0
12,71,1.0
12,72,1.0
12,73,1.0
12,74,0.7071067811865476
12,75,1.0
12,76,1.0
12,77,1.0
13,14,0.9486832980505138
13,15,0.9486832980505138
13,16,0.9486832980505138
13,17,0.9486832980505138
13,18,0.9121817098024456
13,19,0.9121817098024456
13,20,0.9121817098024456
13,21,0.9121817098024456
13,22,0.9121817098024456
13,23,0.720294057598537
13,24,0.880830329272055
13,25,0.7476671794188402
13,26,0.8999999999999999
13,27,0.3872983346207417
13,28,0.7635606423685674
13,30,0.848528137423857
13,31,0.9486832980505138
13,32,0.848528137423857
13,33,0.9486832980505138
13,34,0.9486832980505138
13,35,0.9486832980505138
13,36,0.9486832980505138
13,37,0.848528137423857
13,38,0.9486832980505138
13,40,0.9486832980505138
13,41,0.848528137423857
13,42,0.9486832980505138
13,43,0.9486832980505138
13,44,0.848528137423857
13,45,0.5477225575051661
13,46,0.9486832980505138
13,47,0.9486832980505138
13,48,0.848528137423857
13,49,0.5736762829435605
13,50,0.5736762829435605
13,51,0.8719775384642696
13,52,0.5736762829435605
13,53,0.5736762829435605
13,54,0.8719775384642696
13,55,0.5736762829435605
13,56,0.8719775384642696
13,57,0.5736762829435605
13,58,0.47801402628628464
13,59,0.47801402628628464
13,60,0.8134892168199606
13,62,0.9486832980505138
13,63,0.9486832980505138
13,64,0.9486832980505138
13,65,0.9486832980505138
13,66,0.8944271909999157
13,67,0.9486832980505138
13,68,0.9486832980505138
13,69,0.9486832980505138
13,70,0.9486832980505138
13,71,0.9486832980505138
13,72,0.9486832980505138
13,73,0.9486832980505138
13,74,0.6708203932499368
13,75,0.9486832980505138
13,76,0.9486832980505138
13,77,0.9486832980505138
14,15,1.0
14,16,1.0
14,17,1.0
14,18,0.9615239476408232
14,19,0.9615239476408232
14,20,0.9615239476408232
14,21,0.9615239476408232
14,22,0.9615239476408232
14,23,0.7592566023652967
14,24,0.9284766908852592
14,25,0.7881104062391008
14,26,0.9486832980505138
